"","TOPLD1DAY1","AISLE1DAY1","PSADAY1","EXHIBITIONDAY1","MAINDAY1","POSTERDAY1","PSBDAY1","WC1DAY1","PSCDAY1","ROOM1DAY1","PSDDAY1","ROOM2DAY1","CIDAY1","BOTLD1DAY1","SERVEDAY1","ROOM3DAY1","ROOM4DAY1","WC2DAY1","CIENTRY4DAY1","TOPLD2DAY1","CANTEENDAY1","AISLE2DAY1","WC3DAY1","ROOM6DAY1","ROOM5DAY1","ENTERTAINDAY1","BOTLD2DAY1","TOPLD1DAY2","AISLE1DAY2","PSADAY2","EXHIBITIONDAY2","MAINDAY2","POSTERDAY2","PSBDAY2","WC1DAY2","PSCDAY2","ROOM1DAY2","PSDDAY2","ROOM2DAY2","CIDAY2","BOTLD1DAY2","SERVEDAY2","ROOM3DAY2","ROOM4DAY2","WC2DAY2","TOPLD2DAY2","CANTEENDAY2","AISLE2DAY2","WC3DAY2","ROOM6DAY2","ROOM5DAY2","ENTERTAINDAY2","BOTLD2DAY2","TOPLD1DAY3","AISLE1DAY3","PSADAY3","EXHIBITIONDAY3","MAINDAY3","POSTERDAY3","PSBDAY3","WC1DAY3","PSCDAY3","ROOM1DAY3","ROOM2DAY3","CIDAY3","BOTLD1DAY3","SERVEDAY3","ROOM3DAY3","ROOM4DAY3","WC2DAY3","TOPLD2DAY3","AISLE2DAY3","WC3DAY3","ROOM6DAY3","ROOM5DAY3","ENTERTAINDAY3","BOTLD2DAY3"
"13905",0,974,0,0,0,354,0,238,0,169,0,0,16,122,0,0,0,0,0,0,0,274,0,0,0,3141,125,0,707,0,2952,0,11,0,141,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,0,0,0,31,5110,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
"13906",0,1272,0,0,0,345,0,92,0,398,2541,0,19,112,0,0,0,0,0,0,0,205,0,0,0,666,113,0,422,0,3271,0,589,0,79,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13908",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,4118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,0,0,533,0,0,5510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13912",0,2543,2453,2496,0,120,2572,409,0,0,0,0,18,32,8,0,0,120,0,0,0,1712,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588,0,0,0,643,3950,303,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
"13913",0,1577,2647,0,0,106,5656,351,0,0,0,0,16,62,0,0,0,0,0,0,0,110,0,0,0,107,43,0,2348,3927,2066,0,179,6783,543,0,0,0,0,22,40,0,0,0,0,0,0,70,0,0,0,557,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13918",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228,0,3200,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,863,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,128,0,0,0,0,25,0,424,0,0,0,517,6510,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
"13921",0,3231,0,2328,10685,623,0,171,0,199,4331,0,0,218,0,487,0,0,0,0,658,2509,216,0,0,6535,220,0,3429,0,2546,10024,131,6631,47,0,611,0,0,0,174,0,0,0,0,0,729,503,167,0,0,5531,173,0,1026,0,91,8701,351,0,0,0,354,0,34,33,0,0,0,0,0,150,0,0,0,0,24
"13922",32,1964,0,0,12633,592,0,95,8022,681,0,7220,0,0,0,0,0,292,0,24,647,92,0,0,0,0,0,84,2699,3058,1452,7992,151,6289,121,0,0,0,8662,0,0,0,0,0,0,68,3807,178,0,0,0,0,0,32,791,0,1937,2853,718,0,0,0,0,3652,0,0,0,0,0,0,23,50,89,0,0,0,0
"13924",0,1778,0,517,10726,26,0,0,0,0,0,0,0,103,7,0,0,0,0,0,511,247,0,0,0,444,104,0,3928,0,513,10569,127,0,161,0,0,9112,0,0,173,0,0,0,0,0,485,690,240,0,0,4644,156,0,1049,2438,781,5721,57,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
"13925",0,1392,0,952,0,12,0,0,5330,597,0,0,221,46,0,165,0,0,0,0,0,177,0,0,0,2330,54,0,276,0,3005,0,0,0,0,0,0,0,0,0,0,8,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386,0,1293,0,460,6636,61,0,838,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13929",0,1258,0,0,9409,0,0,0,0,0,0,0,0,94,0,0,0,219,0,0,923,1223,0,0,0,0,84,0,2324,0,154,9906,883,0,340,0,882,0,0,9,99,0,0,0,414,0,910,572,93,0,0,7158,120,0,1980,1925,53,5870,21,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0
"13934",0,2300,0,195,11969,624,0,812,5869,0,2772,0,0,99,112,0,0,0,0,0,688,440,206,0,0,5743,116,0,2442,0,2204,10563,99,0,368,0,0,0,0,0,77,7,108,0,408,0,563,356,0,0,0,5829,76,0,1232,0,922,3727,742,0,0,0,0,0,0,0,0,143,0,276,0,0,0,0,0,0,0
"13935",0,1380,0,662,11946,7,0,99,0,0,0,0,33,0,0,564,0,0,0,0,0,0,0,0,0,0,0,0,775,0,1303,10882,0,0,0,0,0,0,0,0,0,0,479,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13936",0,1892,2706,6152,11505,1045,0,593,1203,487,0,0,28,71,0,0,0,0,0,0,833,385,489,0,0,5411,65,0,3567,3214,7511,7602,2115,0,416,0,517,0,0,0,81,8,0,0,555,0,830,447,0,0,0,3705,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13938",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,40,35,0,0,0,0,0,572,0,0,8521,0,25
"13939",0,313,0,993,1887,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4405,0,14568,9195,17,0,383,0,0,0,0,0,172,0,0,0,0,0,466,635,0,0,0,87,158,0,1348,2499,0,5188,83,0,83,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
"13943",0,577,0,921,6518,0,0,0,0,0,0,0,0,107,17,0,0,0,0,0,1106,253,0,0,0,0,88,0,4000,0,888,9799,28,0,86,5411,0,0,0,0,95,0,0,0,364,0,4945,303,0,0,0,1413,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13945",0,2290,0,3083,10559,522,0,386,0,611,6192,0,0,120,80,0,0,706,0,0,1284,497,384,0,0,5235,118,0,5529,0,1928,9732,243,7621,1217,0,0,0,0,0,32,82,0,0,277,0,1277,118,0,0,0,0,52,0,437,0,0,1797,14,323,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
"13947",0,1436,0,0,9789,0,0,118,0,0,0,0,0,33,0,0,0,0,0,0,0,154,87,0,0,0,25,0,3219,0,3134,10048,421,0,116,0,942,0,0,52,98,0,0,0,0,0,1003,529,224,0,0,4399,122,0,2289,2178,0,7071,33,0,152,0,0,0,39,0,0,0,0,43,0,0,0,0,0,0,0
"13948",0,517,0,0,3368,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,2126,0,409,9934,451,6332,0,2507,0,0,0,360,110,8,0,0,114,0,3899,580,445,0,0,2802,137,0,959,2188,0,7034,28,0,0,0,0,0,0,32,7,0,0,0,0,116,0,0,0,0,22
"13951",0,459,0,846,6644,0,0,308,0,0,0,0,414,0,7,0,0,174,0,0,0,0,0,0,0,0,0,0,3264,0,0,10689,26,0,239,0,1780,5112,0,0,101,8,530,0,1222,0,3900,325,0,0,0,3044,113,0,1096,2380,0,7002,51,0,0,0,0,0,37,41,0,0,0,0,0,166,0,0,0,0,28
"13953",0,768,0,3065,0,0,0,0,0,0,0,0,148,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13954",32,2858,10050,0,12214,126,0,0,0,0,0,5341,0,0,16,0,0,304,0,25,856,78,0,0,0,0,0,83,2383,2084,0,9159,369,0,549,0,856,0,14251,0,0,0,0,0,388,66,4545,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,1225,0,0,774,8497,0,0,0,0,0,15,110,0,0,0,0,0,0,413,83,0,0,201,103,0,1077,0,0,0,30,0,0,4701,0,0,21,34,0,0,0,0,0,150,53,0,0,0,24
"13958",0,610,0,0,5930,0,0,191,0,0,0,861,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,117,2291,0,0,10316,135,0,114,0,54,7204,6612,0,0,0,0,0,123,108,6198,235,334,0,0,0,0,32,756,0,0,6619,280,0,0,0,0,440,0,0,0,0,0,0,23,58,81,0,0,0,0
"13959",0,2490,0,194,10602,36,0,0,0,0,0,0,29,0,7,434,0,0,0,0,0,0,0,0,0,0,0,0,2673,0,7804,10628,128,1341,636,0,0,0,0,57,76,0,412,0,0,0,452,198,0,0,0,2004,91,0,1757,2401,0,5374,518,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13963",0,2886,0,0,11964,583,0,523,8196,160,0,0,0,178,0,0,0,0,0,0,902,674,191,0,0,5572,178,0,2111,0,0,9098,49,0,0,0,0,0,0,20,138,0,154,0,0,0,762,323,0,0,0,4010,128,0,817,0,5054,4205,0,0,0,0,0,0,0,0,0,131,0,356,0,0,0,0,0,0,0
"13965",0,2922,0,0,11929,715,0,0,2683,346,0,0,29,162,0,0,0,0,0,0,540,761,339,0,0,4563,176,0,1505,0,2977,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13966",0,3088,0,1338,10981,662,0,74,0,163,5961,0,0,283,18,0,0,352,0,0,1159,841,192,0,0,5528,283,0,5646,0,3348,7741,2291,5278,0,0,1043,0,0,0,95,0,0,0,293,0,845,286,0,0,0,1035,91,0,336,0,2038,0,23,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
"13967",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0,1737,0,648,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13968",0,1161,0,0,0,136,0,0,0,0,10687,0,18,52,0,0,0,0,0,0,0,129,0,0,0,0,43,0,1291,2472,0,0,96,0,241,0,0,0,0,13,56,0,0,0,0,0,0,298,0,0,0,2251,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13969",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,3537,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,47,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13970",0,2730,2374,2514,12210,459,1257,319,0,0,0,0,0,108,22,0,0,120,0,0,4181,713,307,0,0,0,103,0,1611,0,0,10078,43,0,0,0,0,0,0,437,33,0,0,0,171,0,4030,195,126,0,0,0,49,0,1655,0,2571,2654,24,0,75,0,0,0,38,35,0,0,0,269,0,171,96,0,0,3739,25
"13972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366,0,2265,0,371,0,0,0,0,0,0,156,41,72,0,0,107,0,0,881,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13973",0,1424,1382,0,0,58,7672,26,0,205,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13975",0,2215,0,1917,0,7,0,76,0,0,0,0,83,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439,0,1356,0,9,0,0,0,0,0,0,120,33,0,0,0,0,0,0,133,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13977",0,2945,0,2966,11845,110,5716,0,0,203,0,0,0,171,8,0,0,0,0,0,1060,793,1154,0,0,4035,158,0,1271,0,0,11534,0,0,0,0,0,0,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,0,394,0,1734,0,166,0,91,0,0,0,0,33,0,0,0,0,0,1924,0,0,0,0,24
"13978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1831,0,2917,0,227,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13982",0,33511,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,228,0,1774,0,0,69,0,31952,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,206,0,1800,0,0,67,0,13848,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,210,0,2151,0,0,66
"13984",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281,6175,174,0,105,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
"13985",0,1811,17,455,0,52,2411,0,0,378,0,0,0,196,0,0,0,0,0,0,0,528,293,0,0,681,198,0,1955,8737,2908,0,149,0,88,0,486,0,0,0,96,0,0,0,0,0,0,341,99,0,0,953,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13986",0,2333,0,0,0,0,0,0,0,492,0,0,0,197,0,0,0,104,0,0,0,458,464,0,18707,0,197,0,1073,0,994,0,0,0,390,0,22,0,0,0,104,12,518,0,142,0,966,331,0,0,18605,0,81,0,831,0,0,0,0,0,0,0,0,0,0,33,7,595,0,0,0,67,0,0,0,0,27
"13987",0,2122,0,3023,11847,698,5112,641,0,593,0,0,28,213,0,0,0,450,0,0,1050,541,161,0,0,4463,199,0,1001,0,1244,7048,8,0,0,0,0,0,0,0,0,6,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13990",0,2258,0,2169,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,49,0,0,0,3031,23,0,1687,0,1349,7727,103,0,0,0,574,8813,0,0,80,9,0,0,0,0,493,476,254,0,0,5578,98,0,1754,2602,0,5215,75,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0
"13991",0,3348,0,1491,11787,90,0,1205,0,697,0,0,0,151,0,0,0,0,0,0,1376,314,0,0,0,4976,161,0,2436,4335,2022,8915,631,5760,1005,0,0,0,0,0,87,0,0,0,229,0,1428,508,386,0,0,3416,84,0,329,0,0,3097,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0
"13992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235,0,350,7793,0,0,261,0,0,0,0,9,53,0,0,0,197,0,0,87,0,0,0,109,49,0,1218,2412,0,5291,522,0,544,0,0,0,36,43,0,0,0,0,0,583,0,0,0,0,27
"13997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161,0,1001,9192,0,0,0,0,0,0,0,0,83,0,0,0,172,0,0,61,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13999",0,853,0,0,0,15,0,0,0,16,0,0,7,119,7,737,0,0,0,0,1173,461,627,0,17664,0,108,0,1458,0,0,0,0,0,0,0,0,0,0,47,87,114,623,0,218,0,0,429,420,0,18000,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14001",0,2792,0,2223,11140,804,0,180,0,211,0,0,0,233,0,0,0,0,0,0,1177,472,0,0,0,5479,234,0,3309,0,0,9845,530,5022,54,0,1216,0,0,0,162,8,0,0,0,0,1115,769,401,0,0,6312,190,0,894,2066,1288,6226,34,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0
"14002",0,778,0,3935,5324,0,0,0,0,0,0,0,27,89,0,0,0,82,0,0,785,345,136,0,0,2840,75,0,3936,0,741,10439,199,0,320,6751,746,0,0,0,181,14,0,0,162,0,851,462,85,0,0,4422,180,0,1340,2305,0,5363,55,0,0,0,0,0,0,80,0,0,0,89,0,1345,0,0,0,1058,71
"14013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,4239,92,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788,0,2616,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3313,1035,0,9973,791,0,130,8411,0,0,0,53,48,0,0,0,911,0,852,318,0,0,0,4038,69,0,1905,2567,0,5514,90,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14016",0,1446,0,0,0,31,0,0,8250,0,0,0,16,60,0,0,0,118,0,0,0,133,0,0,0,2122,52,0,869,0,0,0,307,0,0,0,0,8643,0,0,102,0,0,0,0,0,0,329,56,0,0,2795,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,3138,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259,0,615,0,149,0,68,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"14020",0,2096,0,0,0,98,0,0,7527,410,2805,0,25,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,695,0,2268,0,910,0,305,0,0,7122,0,0,57,0,0,0,0,0,0,128,0,0,0,579,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14021",0,2238,0,0,9982,56,0,0,0,0,0,0,14,37,18,0,0,0,0,0,334,176,0,0,0,0,52,0,4483,2387,1475,6822,144,5716,741,0,0,0,0,0,198,17,0,0,785,0,917,539,71,0,0,5786,196,0,492,0,1307,896,0,0,0,0,0,0,0,33,0,0,0,0,0,142,362,0,0,0,24
"14022",0,1306,0,439,9515,0,0,0,0,0,0,0,0,176,9,479,0,0,0,0,368,446,157,0,0,0,167,0,1212,0,882,9754,14,0,43,0,0,0,0,45,67,8,497,0,0,0,0,148,0,0,0,0,49,0,1176,2541,0,4809,36,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
"14024",0,904,0,0,10966,0,0,0,0,0,0,2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,3589,0,0,10112,127,2035,124,0,120,0,8477,0,0,0,0,0,0,112,4425,273,100,0,0,0,0,0,1018,1867,0,7607,10,0,0,0,0,871,0,0,0,0,0,93,0,0,0,0,0,0,0
"14025",0,555,0,0,0,66,7838,619,0,0,0,0,17,43,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1397,0,4355,0,27,0,0,0,2888,7184,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518,0,2179,0,21,0,372,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14032",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,0,2286,0,321,0,0,0,0,0,0,179,38,0,0,0,0,0,0,275,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14033",71,2089,0,0,6376,60,0,0,0,0,0,648,0,0,0,0,0,62,0,63,697,120,0,0,0,0,0,84,3465,0,645,9369,42,0,130,5034,1202,0,9160,0,0,0,0,0,298,69,5291,168,71,0,0,0,0,0,978,0,0,5260,655,0,0,0,0,542,0,0,0,0,0,79,0,0,0,0,0,0,0
"14034",0,2588,2211,1104,12387,359,5228,260,0,449,0,0,0,103,9,381,0,0,0,0,850,361,0,0,0,5388,113,0,1883,0,0,6708,194,0,204,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506,0,0,0,20,0,506,5768,0,0,0,8,60,0,0,0,0,0,0,202,0,0,0,1819,58,0,257,0,0,0,759,6040,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
"14041",0,2565,0,2789,11224,778,0,157,5525,0,2331,0,40,240,8,335,0,79,0,0,320,1296,0,0,0,4413,225,0,2050,0,0,10155,0,0,0,0,0,0,0,55,34,0,0,0,115,0,0,59,0,0,0,0,32,0,1994,2212,0,7420,23,0,0,0,0,0,237,0,0,0,0,74,0,0,0,0,0,0,0
"14043",0,3022,0,4403,9801,34,0,46,25,0,0,0,0,252,0,0,0,114,0,0,791,614,0,0,0,7070,245,0,4590,0,8,8385,4175,0,0,0,0,0,0,460,151,7,0,0,351,0,685,615,438,0,0,4517,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14044",0,226,0,0,0,438,0,0,0,0,0,3257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,3242,0,0,9820,31,0,494,6559,1433,0,7584,0,0,0,0,0,0,74,4743,214,130,0,0,0,0,32,584,0,0,6949,0,0,0,0,0,159,0,0,0,0,0,0,23,52,125,0,0,0,0
"14045",33,827,0,90,9805,9,0,0,0,0,0,1859,0,0,0,0,0,58,0,23,379,87,0,0,0,0,0,32,3134,0,0,9875,111,0,201,5639,513,0,10495,0,0,0,0,0,96,24,493,131,0,0,0,0,0,0,1325,0,0,7693,19,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0
"14047",0,1451,0,61,11001,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,2558,0,406,10255,861,0,233,5370,678,0,0,0,176,0,0,0,411,0,0,1539,1191,0,0,6813,165,0,2623,0,0,7569,27,0,0,0,0,0,355,0,0,0,0,177,0,0,0,0,0,0,0
"14048",0,1570,0,67,9622,395,0,0,0,0,0,0,0,144,9,560,0,0,0,0,423,373,45,0,0,209,176,0,1488,0,365,9694,14,0,0,0,0,0,0,57,0,0,330,0,113,0,0,0,0,0,0,0,0,0,1729,0,0,5229,0,0,0,0,0,0,0,0,8,0,0,38,0,0,0,0,0,0,0
"14049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273,2755,2715,0,676,7029,1151,0,0,0,0,20,48,0,0,0,0,0,0,99,0,0,0,1068,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14051",0,862,0,0,0,593,0,0,0,0,2912,0,0,86,0,0,0,0,0,0,0,273,264,0,0,588,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0,0,0,315,6007,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14052",0,332,0,0,7051,0,0,0,0,0,0,0,350,0,0,0,894,0,0,0,0,0,0,0,0,0,0,0,2146,0,0,11513,40,0,327,0,0,2770,0,0,73,0,0,10680,334,0,3627,273,0,0,0,0,92,0,926,2400,0,5576,49,0,0,0,0,0,0,0,0,0,857,0,0,0,0,0,0,0,0
"14054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672,0,1756,11064,509,6093,426,2831,0,0,0,0,89,0,0,0,0,0,1484,218,0,0,0,2111,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14056",0,1353,0,3720,2136,600,0,427,0,0,0,0,28,32,0,0,0,0,0,0,0,49,0,0,0,4384,25,0,1806,0,0,9835,426,0,0,0,0,0,0,0,123,0,0,0,0,0,672,319,0,0,0,126,118,0,963,2164,0,5377,37,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0
"14062",0,3466,0,1464,11683,342,5708,383,0,589,0,0,0,186,0,0,0,1418,0,0,1124,336,0,0,0,2952,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
