"","TOPLD1DAY1","AISLE1DAY1","PSADAY1","EXHIBITIONDAY1","MAINDAY1","POSTERDAY1","PSBDAY1","WC1DAY1","PSCDAY1","ROOM1DAY1","PSDDAY1","ROOM2DAY1","CIDAY1","BOTLD1DAY1","SERVEDAY1","ROOM3DAY1","ROOM4DAY1","WC2DAY1","CIENTRY4DAY1","TOPLD2DAY1","CANTEENDAY1","AISLE2DAY1","WC3DAY1","ROOM6DAY1","ROOM5DAY1","ENTERTAINDAY1","BOTLD2DAY1"
"17112",0,4184,0,2442,12388,479,0,307,0,650,0,0,236,71,0,106,0,0,0,0,927,241,0,0,0,3928,89
"11967",0,3012,0,2919,10953,963,0,226,0,0,5965,0,47,139,0,0,0,109,0,0,741,538,173,0,0,3981,186
"17960",0,1051,0,679,11510,0,0,0,0,0,0,0,0,62,0,313,0,136,0,0,0,0,0,0,0,0,59
"11969",0,3748,1785,3987,11923,76,32,429,0,0,0,0,0,32,14,0,0,0,0,0,1011,137,0,0,0,3090,56
"12622",0,1580,0,45,11315,488,0,0,0,0,0,0,38,48,0,0,0,0,0,0,0,146,0,0,0,25,55
"16920",0,778,0,699,11776,0,0,0,0,0,0,0,41,36,7,0,0,0,0,0,504,158,0,0,0,0,61
"16953",0,2441,0,691,12260,748,0,529,0,0,9168,0,0,214,0,0,0,0,0,0,994,460,0,0,0,621,246
"10539",0,1088,0,927,11764,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,49,140,0,0,0,0,76
"10766",0,3432,0,4388,10577,78,1573,248,0,0,0,0,8,191,0,99,0,0,0,0,754,836,1890,0,0,3582,194
"18248",0,2671,0,373,11337,65,0,0,9296,0,0,0,32,35,14,0,0,421,0,0,6067,114,0,0,0,0,29
"16758",0,925,0,347,12483,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
"15758",0,2495,0,1840,12205,948,0,128,6689,0,0,0,0,273,0,0,0,375,0,0,1620,636,54,0,0,840,285
"10201",0,1080,0,2743,6761,0,0,0,0,0,0,0,29,129,0,0,0,266,0,0,0,452,104,0,0,1169,113
"12813",0,2471,0,194,11679,1026,0,1091,0,284,8756,0,0,89,7,0,0,0,0,0,864,274,0,0,0,3948,106
"17286",0,1622,0,0,0,0,0,0,0,520,0,0,0,83,55,0,0,0,0,0,899,417,121,0,24675,84,78
"19669",0,406,0,0,6286,0,0,0,0,0,0,0,40,0,0,0,0,163,0,0,0,0,0,0,0,0,0
"16409",0,2347,0,2875,11063,1759,0,196,0,519,0,0,0,206,0,0,0,1136,0,0,1236,637,0,0,0,5142,219
"17818",0,1196,0,0,11645,9,0,0,0,0,0,0,0,57,0,0,0,0,0,0,381,130,0,0,0,0,67
"19914",0,1414,0,1095,10482,7,0,59,0,0,0,0,25,66,0,0,0,111,0,0,371,160,0,0,0,0,57
"16238",0,1455,0,1067,10975,7,0,80,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14427",0,2398,0,871,11722,651,0,76,2610,353,0,0,38,193,0,0,0,0,0,0,1331,646,593,0,0,3225,134
"10540",0,784,0,3952,6788,0,0,0,0,0,0,0,0,8,0,0,0,463,0,0,0,0,0,0,0,0,0
"15475",0,2540,0,2562,10423,299,33,84,0,365,0,0,0,155,0,0,0,0,0,0,749,570,261,0,0,7477,159
"16682",0,1237,0,172,11158,0,0,254,0,0,0,0,40,0,10,0,0,358,0,0,0,0,0,0,0,0,0
"12527",0,1250,0,0,11224,0,0,0,0,0,0,0,0,152,45,0,0,0,0,0,426,476,264,0,0,872,148
"14205",0,1369,0,806,10441,31,0,0,0,0,0,0,39,64,0,0,0,0,0,0,464,131,0,0,0,0,51
"18907",0,564,0,687,0,0,0,570,0,579,0,0,40,78,0,0,0,0,0,0,886,383,347,0,24759,0,68
"15165",0,722,0,812,0,0,0,966,0,365,0,0,27,148,0,0,0,0,0,0,574,417,203,0,24552,0,144
"18328",0,1674,0,0,10601,0,0,0,0,0,0,0,0,57,9,749,0,239,0,0,0,0,0,0,0,0,0
"13612",0,2708,0,3008,7311,39,0,0,4681,416,0,0,0,86,0,0,10180,216,0,0,700,959,0,0,0,0,72
"13558",0,2380,0,1446,11825,77,0,0,7814,490,0,0,0,127,34,319,0,58,0,0,1154,328,304,0,0,4809,126
"17421",0,1319,0,120,11710,0,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0
"19888",0,1453,0,0,11224,354,0,0,0,0,0,0,0,113,23,106,0,0,0,0,139,270,0,0,0,245,139
"10661",0,1628,0,1424,9172,160,0,0,0,0,0,0,0,62,8,0,0,189,0,0,0,199,0,0,0,0,40
"17735",0,2855,0,931,12142,107,0,153,5565,0,2927,0,0,126,7,0,0,0,0,0,1207,373,0,0,0,4533,141
"13929",0,1258,0,0,9409,0,0,0,0,0,0,0,0,94,0,0,0,219,0,0,923,1223,0,0,0,0,84
"11651",0,1129,0,0,8798,0,0,0,0,0,0,0,31,127,40,0,0,119,0,0,0,408,247,0,0,217,126
"13450",0,2114,0,653,11584,465,0,0,0,0,2049,0,0,161,14,0,0,290,0,0,756,4248,870,0,0,6896,151
"12211",0,2069,0,0,0,23,0,993,0,447,0,0,28,146,10,488,0,0,0,0,580,320,0,0,18884,0,141
"14940",0,1036,0,349,11477,0,0,0,0,0,0,0,0,0,0,471,0,325,0,0,0,0,0,0,0,0,0
"18359",0,1068,0,0,11679,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,243,216,0,0,464,49
"19557",0,2056,0,480,11474,932,2678,23,0,0,0,0,19,172,0,0,0,0,0,0,730,644,294,0,0,4501,175
"10656",0,5697,0,888,11869,121,0,143,0,406,6698,0,7,149,17,141,0,492,0,0,0,438,0,0,0,3264,154
"13224",0,1277,0,0,11474,0,0,0,0,0,0,0,36,47,0,0,0,0,0,0,0,264,686,0,0,168,50
"12413",0,555,0,0,11788,0,0,0,0,0,0,0,0,52,0,680,0,235,0,0,123,117,0,0,0,0,44
"18877",0,748,0,797,0,0,0,0,0,533,0,0,0,34,14,0,0,307,0,0,889,192,0,0,24774,0,32
"10435",0,266,0,2004,897,0,0,0,0,0,0,0,19,32,0,0,0,0,0,0,0,133,0,0,0,0,23
"11923",0,2897,3977,581,11994,88,4008,238,0,482,0,0,0,72,0,0,0,174,0,0,650,308,0,0,0,5107,94
"14617",0,1030,0,1278,8325,0,0,0,0,0,0,0,0,32,0,0,0,299,0,0,0,144,461,0,0,0,24
"14692",0,2534,3306,628,11211,103,10,502,3632,300,0,0,0,204,0,0,0,0,0,0,1193,514,0,0,0,3755,178
"19942",0,1525,0,978,0,7,0,742,0,0,0,0,7,170,9,577,0,0,0,0,985,291,0,0,17710,0,157
"19688",0,3326,1457,0,10216,47,0,0,4302,0,0,0,19,126,0,704,0,106,0,0,1275,442,340,0,0,7628,122
"10634",0,948,0,1124,0,0,0,0,0,577,0,0,0,194,0,0,0,124,0,0,861,343,0,0,24323,0,169
"12042",0,2355,0,461,10403,422,0,146,0,0,4994,0,20,234,0,617,0,326,0,0,665,611,392,0,0,8258,221
"10249",0,2316,0,8068,6970,617,0,296,3203,161,0,0,41,179,7,720,0,473,0,0,685,607,408,0,0,5494,153
"16957",0,548,0,1244,0,0,0,427,0,474,0,0,0,51,0,0,0,0,0,0,907,228,0,0,24780,0,47
"13154",0,1758,0,0,11430,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"18255",0,1064,0,1048,10493,0,0,0,0,0,0,0,0,51,0,0,0,101,0,0,131,111,0,0,0,0,33
"17396",0,4418,0,1900,9520,28,0,160,0,722,0,0,0,152,17,499,0,1585,0,0,404,514,118,0,0,5121,164
"12767",0,2356,0,0,11599,329,0,1517,5865,0,0,0,0,95,0,0,0,0,0,0,4321,272,0,0,0,1647,101
"17458",0,697,0,927,0,0,0,234,0,373,0,0,20,69,0,0,0,0,0,0,656,281,0,0,14320,0,54
"17641",0,2521,0,401,10565,843,0,638,5100,643,2394,0,0,196,7,507,0,418,0,0,999,2342,417,0,0,2540,186
"16002",0,1186,0,0,10575,0,0,0,0,0,0,0,18,85,0,0,0,0,0,0,0,369,327,0,0,608,88
"19655",0,1224,0,2403,8565,0,0,0,0,0,0,0,0,92,0,0,0,251,0,0,816,261,0,0,0,80,124
"17680",0,2486,0,3748,10510,785,0,1209,0,314,3906,0,29,212,10,352,0,253,0,0,542,437,0,0,0,5445,194
"16012",0,2136,0,1609,11127,830,0,204,0,0,0,0,10,83,30,506,0,1072,0,0,1099,2200,0,0,0,0,76
"12524",0,1145,0,0,10681,53,0,64,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,0,0,0,0
"14894",0,1073,0,572,9749,840,0,51,0,0,0,0,18,91,8,0,0,64,0,0,0,253,0,0,0,61,96
"17049",0,961,0,1162,9608,0,0,0,0,0,0,0,0,0,8,412,0,806,0,0,0,0,0,0,0,0,0
"11234",0,1285,0,1527,9726,7,0,136,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0
"14535",0,765,0,0,0,0,0,0,0,415,0,0,0,84,26,550,0,0,0,0,804,874,200,0,19470,0,76
"11525",0,1955,0,73,10900,134,0,250,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0
"12121",0,1280,0,2767,7095,0,0,0,0,0,0,0,0,163,0,609,0,138,0,0,608,511,231,0,0,0,156
"10240",0,1738,0,987,10199,0,0,119,0,0,0,0,215,29,22,0,0,81,0,0,0,0,0,0,0,0,0
"12775",0,825,0,768,11170,0,0,0,0,0,0,0,18,70,0,0,0,0,0,0,0,49,0,0,0,0,77
"10608",0,2016,0,0,9659,441,0,128,0,0,0,0,20,65,7,0,0,0,0,0,1078,148,0,0,0,0,46
"13245",0,2015,0,3169,10919,519,0,0,0,0,3126,0,19,72,8,536,0,19,0,0,4063,2338,493,0,0,3664,77
"19965",0,4114,0,0,9234,882,0,328,0,354,7528,0,15,144,0,509,0,0,0,0,646,656,311,0,0,5500,133
"11691",0,1922,0,147,9432,9,0,0,0,0,0,0,293,100,15,199,0,0,0,0,133,134,0,0,0,0,108
"19076",0,3106,0,614,10541,84,0,233,0,388,5797,0,19,134,0,0,0,113,0,0,866,445,69,0,0,7336,171
"13650",0,1553,0,0,0,16,0,0,0,525,0,0,0,83,0,0,0,0,0,0,1173,282,0,0,18671,0,76
"17913",0,2326,0,130,9596,54,0,0,0,0,0,0,18,72,0,0,0,259,0,0,568,117,0,0,0,0,56
"17294",0,1656,0,0,9731,0,0,0,0,0,0,0,0,156,8,0,0,62,0,0,450,390,78,0,0,241,144
"11787",0,1267,0,0,0,7,0,0,0,656,0,0,20,41,14,0,0,0,0,0,1161,188,130,0,13908,0,40
"11480",0,1071,0,2969,7338,0,0,0,0,0,0,0,0,48,8,0,0,0,0,0,0,237,0,0,0,903,51
"14021",0,2238,0,0,9982,56,0,0,0,0,0,0,14,37,18,0,0,0,0,0,334,176,0,0,0,0,52
"15631",0,814,0,0,11361,0,0,0,0,0,0,0,11,32,24,0,0,0,0,0,0,137,220,0,0,0,24
"16676",0,2083,0,10449,9585,250,0,116,0,483,2827,0,0,84,0,92,0,79,0,0,1157,407,292,0,0,2732,78
"19487",0,823,0,0,0,32,0,476,0,38,0,0,12,39,0,0,0,0,0,0,699,230,83,0,20474,0,34
"15946",0,405,0,473,0,28,0,491,0,362,0,0,285,39,0,0,0,0,0,0,515,219,442,0,20286,0,33
"15570",0,766,0,639,0,36,0,110,0,0,0,0,0,129,7,0,0,389,0,0,1093,352,0,0,23730,0,121
"15620",0,1233,0,296,8649,543,0,0,0,0,0,0,0,105,0,511,0,0,0,0,967,258,272,0,0,0,79
"14777",0,1272,0,0,0,15,0,667,0,494,0,0,17,93,0,523,0,0,0,0,488,196,0,0,14057,0,97
"17505",0,3027,0,1569,10263,327,0,625,0,561,4195,0,15,113,9,799,0,0,0,0,1193,348,294,0,0,6612,114
"17998",0,1241,0,376,11066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15431",0,2616,0,2408,10583,81,0,0,5643,0,3055,0,0,124,0,0,0,1192,0,0,1064,3500,0,0,0,0,146
"17398",0,2398,0,109,9036,16,0,327,0,0,0,0,12,133,0,0,0,0,0,0,357,251,0,0,0,599,124
"19993",0,1041,0,0,11369,12,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10532",0,766,0,622,11047,0,0,0,0,0,0,0,19,0,0,0,0,225,0,0,0,0,0,0,0,0,0
"16687",0,3631,0,0,9757,36,0,935,0,523,2188,0,0,227,27,158,0,0,0,0,3331,3834,513,0,0,4536,223
"13428",0,1579,0,37,9865,53,0,0,0,0,0,0,10,0,10,511,0,0,0,0,0,0,0,0,0,0,0
"10780",0,1105,0,143,0,7,0,484,0,381,0,0,13,84,7,412,0,0,0,0,483,269,0,0,19705,0,80
"12436",0,3490,0,10075,10485,57,0,257,0,581,0,0,17,82,0,527,0,251,0,0,588,422,63,0,0,3282,88
"14393",0,2442,0,111,10227,76,0,198,0,453,7229,0,0,155,9,0,0,219,0,0,602,2497,788,0,0,4458,151
"15607",0,605,0,0,0,0,0,0,0,0,0,0,15,82,9,506,0,0,0,0,1152,387,588,0,18825,0,73
"18882",0,1290,0,604,9663,0,0,0,0,0,0,0,0,0,8,403,0,382,0,0,0,0,0,0,0,0,0
"12192",0,1013,0,225,0,0,0,262,0,497,0,0,16,141,84,0,0,84,0,0,698,293,0,0,19219,0,127
"13553",0,4698,0,3601,10096,610,0,458,0,210,0,0,0,105,34,583,0,0,0,0,502,281,311,0,0,3690,85
"11218",0,705,0,0,10592,0,0,0,0,0,0,0,16,127,0,575,0,271,0,0,123,333,0,0,0,0,106
"16634",0,917,0,0,0,0,0,0,0,661,0,0,15,103,8,0,0,0,0,0,606,356,627,0,25086,0,105
"19835",0,2136,0,2986,11067,303,0,81,0,388,0,0,0,214,103,0,0,139,0,0,1046,543,0,0,0,5302,178
"12995",0,2657,0,10816,9124,207,0,93,0,452,24,0,15,32,0,0,0,0,0,0,1045,315,204,0,0,0,30
"11663",0,1570,0,0,10532,41,0,0,0,0,0,0,366,0,0,0,0,255,0,0,0,0,0,0,0,0,0
"13741",0,275,0,0,0,0,0,0,0,494,0,0,16,72,0,0,0,0,0,0,1024,384,679,0,20128,0,61
"13571",0,614,0,561,10592,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0
"14022",0,1306,0,439,9515,0,0,0,0,0,0,0,0,176,9,479,0,0,0,0,368,446,157,0,0,0,167
"14132",0,1406,0,0,10454,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15467",0,869,0,1206,10074,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,87,124,0,0,0,0,65
"18733",0,277,0,0,0,0,0,220,0,477,0,0,0,35,0,0,0,0,0,0,1130,190,0,0,9425,0,27
"12809",0,1185,0,252,9729,237,0,0,0,0,0,0,14,66,26,499,0,195,0,0,364,165,0,0,0,0,56
"17733",0,4398,0,2794,9526,785,0,276,0,511,0,0,0,215,33,477,0,0,0,0,57,2834,541,0,0,5770,217
"18325",0,7198,0,3094,9840,126,0,216,0,541,0,0,0,114,0,723,0,249,0,0,632,551,302,0,0,3701,117
"15709",0,985,0,1432,9232,0,0,0,0,0,0,0,13,68,7,0,0,135,0,0,377,163,0,0,0,0,59
"18564",0,1827,0,0,10941,1366,0,704,0,0,4193,0,0,129,0,0,0,258,0,0,871,402,244,0,0,7781,142
"17964",0,3099,0,3054,8578,381,0,420,0,194,8749,0,0,149,0,351,0,123,0,0,0,1132,199,0,0,2756,143
"10280",0,2191,0,9709,10399,329,0,0,0,210,2330,0,16,33,7,0,0,426,0,0,579,215,0,0,0,2230,51
"16255",0,835,0,0,9591,0,0,0,0,0,0,0,0,111,0,0,0,211,0,0,0,198,0,0,0,1073,112
"17487",0,1235,0,0,9673,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,247,390,202,0,0,560,121
"10192",0,1815,0,915,9733,1050,0,843,0,0,9010,0,15,150,0,0,0,0,0,0,363,1045,228,0,0,4052,154
"17874",0,277,0,0,0,7,0,386,0,401,0,0,283,39,0,0,0,0,0,0,995,220,275,0,19929,0,31
"13377",0,2543,0,493,9160,784,0,138,0,559,5597,0,0,187,33,624,0,275,0,0,1540,498,0,0,0,6177,185
"12548",0,808,0,404,10312,0,0,0,0,0,0,0,0,70,7,0,0,0,0,0,0,135,0,0,0,0,60
"11977",0,612,0,372,10026,0,0,0,0,0,0,0,14,0,0,0,0,222,0,0,0,0,0,0,0,0,0
"12968",0,279,0,0,0,0,0,134,0,413,0,0,16,78,0,0,0,0,0,0,418,340,416,0,20563,0,66
"19541",0,674,0,0,0,0,0,91,0,246,0,0,191,47,7,0,0,415,0,0,380,226,73,0,25250,0,52
"10858",0,1491,0,0,8886,0,0,0,0,0,0,0,0,111,26,397,0,0,0,0,43,288,0,0,0,282,110
"18169",0,1088,0,860,9504,0,0,0,0,0,0,0,0,70,15,0,0,0,0,0,465,119,0,0,0,0,57
"11226",0,954,0,170,8303,60,0,0,0,0,0,0,0,99,8,0,0,102,0,0,806,339,0,0,0,856,91
"16102",0,3159,0,2592,9013,213,0,248,0,906,2486,0,246,170,0,0,0,63,0,0,0,2495,0,0,0,6730,174
"11686",0,1685,0,0,9600,67,0,0,0,0,0,0,9,66,0,0,0,194,0,0,179,153,0,0,0,0,60
"18744",0,1330,0,0,9050,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,357,0,0,0,0,43
"12840",0,853,0,752,9884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14599",0,405,0,0,0,0,0,298,0,421,0,0,8,45,0,0,0,0,0,0,591,218,0,0,24641,0,49
"14226",0,2765,0,1620,10380,329,0,42,0,553,0,0,0,90,0,0,0,108,0,0,1154,248,72,0,0,3294,90
"17997",0,416,0,0,0,0,0,0,0,333,0,0,13,46,0,0,0,0,0,0,403,196,0,0,25031,0,50
"13099",0,3795,0,854,9104,132,0,390,5734,0,2755,0,11,99,0,0,0,0,0,0,1275,355,80,0,0,4810,92
"16369",0,219,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,908,346,340,0,19677,0,64
"15862",0,977,0,0,9747,0,0,0,0,0,0,0,0,48,0,529,0,0,0,0,0,225,0,0,0,0,53
"10418",0,552,0,0,0,0,0,0,0,545,0,0,0,83,8,558,0,0,0,0,1264,295,113,0,18166,0,73
"11107",0,617,0,0,10277,0,0,0,0,0,0,0,16,37,0,251,0,0,0,0,346,170,0,0,0,0,44
"13805",0,2451,0,899,9948,719,0,0,0,338,5458,0,0,87,27,0,0,231,0,0,466,386,0,0,0,7517,93
"12099",0,1287,0,0,9437,401,0,0,0,0,0,0,9,48,0,0,0,132,0,0,0,101,0,0,0,74,54
"13115",0,2355,0,670,9383,98,0,101,0,0,9112,0,8,98,19,0,0,169,0,0,4345,472,486,0,0,2182,108
"13411",0,2792,0,2965,6958,1058,0,238,0,0,6675,0,8,144,141,115,0,446,0,0,74,541,165,0,0,5265,162
"18171",0,1834,0,0,8236,66,0,0,0,0,0,0,8,62,0,525,0,0,0,0,402,139,0,0,0,0,42
"14411",0,1432,0,117,7533,99,0,141,0,0,0,0,0,96,0,0,0,0,0,0,685,133,0,0,0,0,82
"17238",0,1539,0,233,6405,845,0,0,0,0,0,0,0,48,0,0,0,0,0,0,812,138,0,0,0,0,37
"14224",0,874,0,1352,6884,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,565,145,0,0,0,0,27
"19407",0,2650,0,0,6545,703,0,173,0,0,0,0,9,52,0,0,0,0,0,0,123,128,0,0,0,0,45
"17947",0,960,0,1343,7064,0,0,0,0,0,0,0,0,63,49,0,0,0,0,0,366,140,0,0,0,0,50
"13358",0,1131,0,0,6688,36,0,35,0,0,0,0,11,120,17,0,0,0,0,0,692,1381,0,0,0,0,115
"19053",0,1322,0,2314,0,32,0,0,0,0,0,0,50,36,0,0,0,0,0,0,0,1479,0,0,0,0,25
"15121",0,1810,0,0,7541,7,0,0,0,0,0,0,0,45,0,0,0,206,0,0,0,37,0,0,0,0,41
"16067",0,3180,0,1512,0,0,0,0,0,0,0,0,85,0,9,98,0,202,0,0,0,0,0,0,0,0,0
"15869",0,1821,0,0,6361,0,0,0,0,0,0,0,11,93,0,0,0,0,0,0,718,287,0,0,0,0,80
"15703",0,1034,0,0,6926,0,0,0,0,0,0,0,0,116,7,0,0,0,0,0,437,1366,0,0,0,0,105
"19957",0,611,0,1385,7096,7,0,0,0,0,0,0,8,57,0,0,0,0,0,0,385,114,0,0,0,0,40
"17770",0,1222,0,2268,4462,456,0,0,0,0,0,0,11,37,8,0,0,252,0,0,489,104,0,0,0,0,30
"17328",0,2009,0,3132,7115,479,0,90,0,0,6661,0,16,175,0,0,0,228,0,0,775,610,195,0,0,5456,191
"10883",0,796,0,3761,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11502",0,3399,0,1561,5475,180,0,0,8512,448,0,0,8,125,0,0,0,147,0,0,426,673,355,0,0,6665,119
"16831",0,4873,0,2347,4547,2022,0,311,0,0,3293,0,12,72,6,0,0,154,0,0,448,4033,0,0,0,4778,64
"15632",0,1839,0,0,7086,21,0,0,0,0,0,0,10,114,0,0,0,0,0,0,0,277,0,0,0,144,107
"19161",0,2669,0,2360,7036,1009,0,381,0,279,8902,0,15,91,0,0,0,140,0,0,922,364,110,0,0,3173,91
"15847",0,619,0,1288,7315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15015",0,1345,0,0,6400,0,0,0,0,0,0,0,0,46,0,535,0,0,0,0,626,110,0,0,0,0,36
"10487",0,737,0,1455,6780,0,0,0,0,0,0,0,14,69,0,0,0,0,0,0,891,130,0,0,0,0,54
"17584",0,865,0,879,7033,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,407,122,0,0,0,0,40
"11740",0,739,0,1344,6733,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,112,140,0,0,0,0,37
"12930",0,1758,0,0,6719,10,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,29
"17509",0,506,0,2302,0,1024,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19422",0,1592,0,470,6310,0,0,0,0,0,0,0,0,70,7,0,0,158,0,0,661,134,0,0,0,0,54
"19362",0,843,0,926,6666,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,440,135,0,0,0,0,46
"19882",0,1345,0,0,5723,9,0,0,0,0,0,0,0,35,9,0,0,0,0,0,0,129,64,0,0,0,24
"14164",0,816,0,1050,0,293,0,0,0,0,0,0,162,91,0,0,0,0,0,0,0,1538,27,0,0,0,93
"16284",0,2077,0,1694,0,0,0,0,0,0,0,0,76,0,0,69,0,0,0,0,0,0,0,0,0,0,0
"10170",0,1126,0,387,7101,0,0,0,0,0,0,0,13,62,0,0,0,249,0,0,98,120,0,0,0,0,49
"17219",0,593,0,1488,0,1473,0,0,0,0,0,0,74,40,0,0,0,0,0,0,0,134,88,0,0,0,24
"16198",0,654,0,2642,0,413,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13177",0,1839,0,1620,0,14,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17193",0,1551,0,2128,0,0,0,0,0,0,0,0,135,0,8,0,0,129,0,0,0,0,0,0,0,0,0
"15020",0,925,0,698,0,7,0,0,0,0,0,0,0,37,98,0,0,0,0,0,0,1279,0,0,0,0,25
"16084",0,2662,0,1690,0,344,0,49,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18175",0,1026,0,2176,0,643,0,0,0,0,0,0,268,0,7,90,0,115,0,0,0,0,0,0,0,0,0
"12732",0,852,0,2346,0,1018,0,153,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12368",0,734,0,2769,0,0,0,0,0,0,0,0,70,6,132,0,0,0,0,0,0,0,0,0,0,0,0
"10070",0,649,0,1144,0,0,0,0,0,0,0,0,60,35,23,0,0,0,0,0,0,1483,0,0,0,0,27
"13111",0,1470,0,1400,0,40,0,0,0,0,0,0,79,36,0,0,0,0,0,0,0,1445,0,0,0,0,27
"15863",0,1452,0,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13142",0,2166,0,1584,0,23,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13870",0,1996,0,1194,0,77,0,0,0,0,0,0,52,35,0,0,0,0,0,0,0,128,0,0,0,0,25
"18400",0,602,0,1874,0,1462,0,178,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17582",0,2261,0,1464,0,0,0,0,0,0,0,0,105,33,0,0,0,0,0,0,0,577,74,0,0,0,26
"17884",0,1621,0,2498,0,143,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14956",0,1494,0,940,3209,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13369",0,652,0,0,4656,645,0,0,0,0,0,0,0,47,0,0,0,0,0,0,122,133,0,0,0,0,38
"11261",0,1437,0,0,3262,363,0,0,0,0,0,0,0,37,8,0,0,226,0,0,501,108,0,0,0,0,31
"10511",0,512,0,576,4261,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,618,124,0,0,0,0,34
"10018",0,444,0,690,4727,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,151,160,0,0,0,0,41
"17072",0,1829,0,1350,4032,85,0,208,6483,0,21,0,254,37,8,0,6194,208,0,0,491,132,0,0,0,0,29
"14664",0,1627,0,0,3758,59,0,62,0,0,0,0,207,46,0,0,0,0,0,0,0,174,0,0,0,0,37
"19594",0,743,0,0,4451,0,0,0,0,0,0,0,9,38,0,0,0,0,0,0,221,105,0,0,0,0,33
"17540",0,597,0,0,4649,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,199,163,0,0,0,0,39
"12307",0,1363,0,0,3151,32,0,0,0,0,0,0,9,35,0,0,0,0,0,0,545,151,59,0,0,0,28
"13517",0,530,0,0,4235,10,0,0,0,0,0,0,0,41,0,0,0,0,0,0,472,130,0,0,0,0,34
"18524",0,752,0,324,2864,440,0,0,0,0,0,0,8,43,0,0,0,0,0,0,488,171,0,0,0,0,35
"14496",0,757,0,0,3377,476,0,0,0,0,0,0,9,35,0,0,0,0,0,0,359,133,0,0,0,0,28
"17949",0,369,0,0,3654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19072",0,1434,0,0,2920,27,0,0,0,0,0,0,8,35,0,0,0,66,0,0,246,139,234,0,0,0,25
"13948",0,517,0,0,3368,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0
"18241",0,801,0,0,3795,0,0,0,0,0,0,0,7,50,0,0,0,0,0,0,336,102,0,0,0,0,40
"13727",0,461,0,0,3505,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"12557",0,1284,0,2174,2337,2762,3588,212,0,0,0,0,0,179,14,0,0,0,0,0,465,693,206,0,0,8290,177
"10740",0,2274,0,3005,3656,49,0,688,0,411,7470,0,0,141,0,0,0,0,0,0,455,2439,0,0,0,1403,126
"10705",0,2044,0,1736,0,0,0,0,0,0,13429,0,7,33,0,0,0,0,0,0,0,158,0,3845,0,0,24
"10345",0,179,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,197,0,1680,0,0,66
